review_id,order_id,review_score,review_creation_date,review_answer_timestamp
rev_001341,order_001380,4,2016-10-06 18:10:23.695348444,2016-10-07 05:18:08.978180193
rev_001342,order_001381,5,2018-03-13 11:18:56.064375790,2018-03-15 07:41:56.268395120
rev_001343,order_001382,5,2018-07-13 05:10:32.000000000,2018-07-13 17:07:53.825309439
rev_001344,order_001383,5,2016-11-17 04:43:11.141696288,2016-11-19 12:05:34.850253344
rev_001345,order_001384,5,2017-10-28 17:17:49.716105356,2017-10-30 01:23:37.858138522
rev_001346,order_001385,2,2016-06-21 14:38:28.169424916,2016-06-27 14:38:36.000000000
rev_001347,order_001386,4,2018-08-14 00:07:59.956616874,2018-08-15 19:58:39.000000000
rev_001348,order_001387,4,2017-04-12 12:24:11.141488779,2017-04-14 07:31:55.922871825
rev_001349,order_001388,5,2016-11-06 11:43:19.451109131,2016-11-06 21:59:32.130678950
rev_001350,order_001389,2,2018-07-22 04:43:25.937627016,2018-07-23 00:00:08.679767558
rev_001351,order_001390,2,2016-07-31 06:08:40.709313160,2016-07-31 22:38:58.000000000
rev_001352,order_001391,5,2016-09-21 03:55:40.241131185,2016-09-22 07:50:02.813329844
rev_001353,order_001392,2,2017-08-02 09:12:51.170162013,2017-08-05 05:12:08.000000000
rev_001354,order_001393,4,2017-11-02 07:56:45.980501485,2017-11-03 18:26:28.970264360
rev_001355,order_001394,3,2016-10-25 01:02:01.000000000,2016-10-25 15:10:13.000000000
rev_001356,order_001395,1,2016-08-20 20:01:26.324643996,2016-08-23 08:13:32.000000000
rev_001357,order_001396,1,2018-08-29 01:13:44.000000000,2018-09-01 12:55:42.016546106
rev_001358,order_001397,4,2016-06-05 15:21:42.870811055,2016-06-06 19:16:27.000000000
rev_001359,order_001398,5,2016-01-20 15:33:01.412477195,2016-01-21 05:48:24.477949861
rev_001360,order_001399,1,2016-04-26 18:16:51.000000000,2016-04-29 05:55:04.660375930
rev_001361,order_001400,3,2017-08-01 21:22:41.867058212,2017-08-04 13:43:18.773487487
rev_001362,order_001401,5,2017-09-01 20:54:24.377632997,2017-09-04 18:00:22.269897500
rev_001363,order_001402,5,2018-01-03 11:51:56.000000000,2018-01-04 11:07:58.000000000
rev_001364,order_001403,1,2016-10-26 05:56:04.360767792,2016-10-27 23:45:38.657659366
rev_001365,order_001404,5,2016-11-17 07:26:25.322381425,2016-11-17 11:31:11.722936788
rev_001366,order_001405,5,2017-10-14 23:34:55.794153344,2017-10-17 21:34:04.004503983
rev_001367,order_001406,5,2017-06-01 12:09:41.286264801,2017-06-03 01:52:29.752580419
rev_001368,order_001407,5,2016-08-15 11:52:15.000000000,2016-08-16 20:25:10.739704088
rev_001369,order_001409,5,2017-04-18 18:21:35.271381740,2017-04-19 06:52:37.000000000
rev_001370,order_001410,4,2017-11-17 12:59:43.000000000,2017-11-18 21:10:35.000000000
rev_001371,order_001411,1,2016-11-16 20:50:10.426332976,2016-11-20 16:27:18.000000000
rev_001372,order_001412,5,2017-08-06 05:18:11.077424417,2017-08-09 00:30:16.000000000
rev_001373,order_001413,5,2018-09-09 21:03:31.000000000,2018-09-10 20:27:00.855374801
rev_001374,order_001414,4,2017-12-17 00:49:22.000000000,2017-12-17 22:25:29.000000000
rev_001375,order_001415,5,2017-10-28 22:01:14.000000000,2017-10-29 10:32:56.701883309
rev_001376,order_001416,5,2017-08-01 07:21:36.673705304,2017-08-02 12:23:29.029551468
rev_001377,order_001417,5,2018-09-01 05:03:41.440327147,2018-09-03 18:02:53.000000000
rev_001378,order_001418,5,2017-01-31 22:49:41.140145652,2017-02-01 17:33:41.678718146
rev_001379,order_001419,5,2017-07-12 14:32:41.248778292,2017-07-14 14:18:48.000000000
rev_001380,order_001420,4,2017-03-03 04:03:15.596836654,2017-03-04 05:43:36.646281948
rev_001381,order_001421,5,2016-07-15 14:06:23.000000000,2016-07-16 12:19:42.422630467
rev_001382,order_001422,5,2018-05-09 13:53:04.000000000,2018-05-11 17:36:44.000000000
rev_001383,order_001423,1,2016-10-20 12:54:56.000000000,2016-10-20 22:40:35.000000000
rev_001384,order_001424,5,2018-01-19 11:49:18.866002172,2018-01-24 10:05:33.000000000
rev_001385,order_001425,5,2016-11-11 11:37:33.833573869,2016-11-16 06:37:29.739772795
rev_001386,order_001426,5,2018-08-27 15:19:06.000000000,2018-08-30 04:22:38.018083891
rev_001387,order_001427,5,2016-04-10 03:13:47.958150062,2016-04-10 10:46:36.844973197
rev_001388,order_001428,5,2018-01-19 08:24:18.000000000,2018-01-19 10:48:18.000000000
rev_001389,order_001429,1,2017-09-19 23:32:33.396592952,2017-09-20 12:51:53.025462443
rev_001390,order_001431,5,2017-01-13 03:23:39.000000000,2017-01-16 08:36:44.038496088
rev_001391,order_001432,1,2018-06-21 10:07:00.000000000,2018-06-24 12:29:52.000000000
rev_001392,order_001433,5,2017-04-11 09:52:32.513564151,2017-04-12 22:15:32.232355528
rev_001393,order_001434,5,2017-12-27 21:16:38.000000000,2017-12-28 18:40:50.000000000
rev_001394,order_001435,5,2017-08-17 21:47:01.635767767,2017-08-19 00:44:37.042754469
rev_001395,order_001436,5,2016-11-21 01:11:01.000000000,2016-11-21 10:01:47.822407389
rev_001396,order_001437,1,2018-04-14 05:36:20.198454475,2018-04-15 08:56:55.000000000
rev_001397,order_001438,1,2017-12-16 00:33:58.000000000,2017-12-17 13:07:02.021291096
rev_001398,order_001439,3,2017-01-11 12:58:15.065208359,2017-01-12 21:26:28.104486357
rev_001399,order_001440,2,2017-04-07 07:18:28.884358519,2017-04-09 17:44:23.977824220
rev_001400,order_001441,5,2016-02-06 07:27:23.758407360,2016-02-07 08:15:52.235782047
rev_001401,order_001442,3,2016-10-28 13:39:13.484409981,2016-11-01 02:45:10.497196661
rev_001402,order_001443,4,2018-04-10 22:31:17.500279375,2018-04-12 22:49:28.111387547
rev_001403,order_001444,4,2018-07-26 16:11:31.241577096,2018-07-28 20:34:47.000000000
rev_001404,order_001445,3,2017-11-13 07:20:47.000000000,2017-11-18 08:37:04.000000000
rev_001405,order_001446,3,2016-07-15 22:00:12.471773040,2016-07-18 11:13:25.521855464
rev_001406,order_001447,5,2017-12-28 19:24:37.890737930,2017-12-31 14:35:04.000000000
rev_001407,order_001448,5,2017-07-23 13:51:54.135599097,2017-07-26 11:59:56.000000000
rev_001408,order_001449,3,2017-02-13 11:06:54.547611156,2017-02-13 18:46:22.000000000
rev_001409,order_001450,4,2017-09-29 10:59:10.000000000,2017-10-02 10:03:29.000000000
rev_001410,order_001451,4,2017-04-23 09:49:17.856349875,2017-04-25 10:56:10.914773653
rev_001411,order_001452,4,2016-10-29 21:49:00.995953383,2016-10-31 07:01:10.635782016
rev_001412,order_001453,4,2016-12-11 12:30:52.000000000,2016-12-13 21:30:28.112687540
rev_001413,order_001454,1,2016-06-18 13:01:40.760536570,2016-06-20 21:50:31.000000000
rev_001414,order_001455,1,2017-08-14 18:20:02.000000000,2017-08-15 08:52:21.915986434
rev_001415,order_001456,5,2016-11-24 06:13:25.018874779,2016-11-24 08:37:25.000000000
rev_001416,order_001457,5,2017-11-25 03:17:24.000000000,2017-11-25 21:08:19.492871222
rev_001417,order_001458,5,2017-02-26 05:55:58.000000000,2017-02-27 15:40:20.652557388
rev_001418,order_001459,3,2018-03-07 00:30:40.173648232,2018-03-08 18:29:51.000000000
rev_001419,order_001460,1,2017-02-07 22:11:59.443306051,2017-02-10 13:00:00.884124195
rev_001420,order_001461,5,2018-07-11 04:24:09.000000000,2018-07-13 18:43:02.215742993
rev_001421,order_001462,3,2017-09-10 18:11:29.506186260,2017-09-11 15:07:46.592040887
rev_001422,order_001463,5,2017-09-27 17:18:46.276594210,2017-09-29 01:15:21.742534977
rev_001423,order_001464,5,2017-07-22 12:07:44.000000000,2017-07-23 16:13:33.000000000
rev_001424,order_001465,5,2018-04-04 14:04:46.591884952,2018-04-07 18:40:32.311093986
rev_001425,order_001466,5,2018-06-07 22:58:09.000000000,2018-06-08 15:28:31.000000000
rev_001426,order_001467,5,2017-01-07 22:28:28.000000000,2017-01-08 14:12:11.000000000
rev_001427,order_001468,4,2017-10-18 17:49:53.665353818,2017-10-21 02:29:15.771962173
rev_001428,order_001470,5,2018-03-18 16:15:22.612253423,2018-03-22 14:29:53.922003696
rev_001429,order_001471,4,2016-06-08 09:19:15.000000000,2016-06-09 20:12:48.000000000
rev_001430,order_001472,5,2018-08-01 04:10:20.525552131,2018-08-03 16:36:56.000000000
rev_001431,order_001473,1,2017-01-11 08:55:37.982803001,2017-01-11 16:24:27.571062417
rev_001432,order_001474,5,2017-11-19 20:59:51.000000000,2017-11-22 08:40:24.410056059
rev_001433,order_001477,5,2016-07-19 06:20:18.311975273,2016-07-23 00:12:35.470879353
rev_001434,order_001478,5,2016-11-01 03:53:59.000000000,2016-11-03 10:24:58.887640889
rev_001435,order_001479,5,2016-04-30 02:44:08.457203275,2016-05-02 12:24:21.334517327
rev_001436,order_001480,5,2018-05-02 11:14:46.700069936,2018-05-02 15:53:19.404574384
rev_001437,order_001482,5,2017-04-29 12:11:29.000000000,2017-05-02 00:19:07.257329306
rev_001438,order_001483,5,2016-09-03 12:20:57.949159241,2016-09-04 01:57:08.000000000
rev_001439,order_001484,5,2018-08-18 02:02:43.983697325,2018-08-21 00:49:50.730136655
rev_001440,order_001485,5,2017-02-23 05:19:23.537479684,2017-02-25 22:43:54.389020041
rev_001441,order_001486,3,2016-05-28 08:29:07.905156210,2016-06-01 01:50:33.249734467
rev_001442,order_001487,5,2017-09-28 07:12:08.276617861,2017-09-30 22:17:28.667852102
rev_001443,order_001488,5,2016-05-31 10:37:57.819913935,2016-06-01 12:14:32.000000000
rev_001444,order_001489,5,2016-10-09 09:10:13.000000000,2016-10-09 23:33:10.000000000
rev_001445,order_001490,5,2017-04-20 11:35:22.306243289,2017-04-23 02:04:47.000000000
rev_001446,order_001491,3,2016-02-11 21:33:53.404753357,2016-02-15 09:27:54.650504496
rev_001447,order_001492,5,2017-12-02 19:49:55.459937527,2017-12-03 23:50:39.025921510
rev_001448,order_001493,5,2018-02-22 18:43:55.682636213,2018-02-24 11:50:49.897727060
rev_001449,order_001494,5,2017-12-18 10:48:14.000000000,2017-12-19 14:15:44.000000000
rev_001450,order_001495,4,2018-07-13 02:16:07.158285803,2018-07-15 16:38:50.396414286
rev_001451,order_001496,2,2016-10-06 04:15:56.033263446,2016-10-07 07:03:03.955864104
rev_001452,order_001497,5,2018-08-25 12:00:09.000000000,2018-08-27 03:39:16.791779666
rev_001453,order_001498,3,2016-03-02 07:29:42.000000000,2016-03-04 06:14:55.000000000
rev_001454,order_001499,5,2017-03-22 19:38:03.595689354,2017-03-25 13:33:54.726623304
rev_001455,order_001500,5,2017-05-24 20:30:17.000000000,2017-05-26 09:10:48.000000000
rev_001456,order_001501,4,2017-04-05 18:07:14.000000000,2017-04-07 12:35:51.620412551
rev_001457,order_001502,5,2018-04-03 12:19:43.000000000,2018-04-04 06:27:35.738398116
rev_001458,order_001503,5,2017-12-18 03:02:23.000000000,2017-12-18 16:14:12.911172835
rev_001459,order_001504,5,2017-05-22 22:10:07.934562189,2017-05-25 06:42:56.150139458
rev_001460,order_001505,4,2017-10-25 12:04:44.937708600,2017-10-28 20:08:19.242969728
rev_001461,order_001506,5,2016-03-18 17:28:38.949065095,2016-03-21 10:13:52.998803345
rev_001462,order_001507,1,2016-09-05 12:54:42.000000000,2016-09-08 11:58:59.792103235
rev_001463,order_001508,5,2016-11-11 07:07:39.258778936,2016-11-13 15:59:06.736955416
rev_001464,order_001509,1,2018-01-11 04:57:04.140649568,2018-01-12 17:49:43.000000000
rev_001465,order_001510,1,2017-11-27 23:10:03.538399695,2017-11-29 02:46:56.410173254
rev_001466,order_001511,5,2017-06-20 05:23:59.151123198,2017-06-21 01:22:24.776240486
rev_001467,order_001512,3,2018-02-01 17:49:40.618679494,2018-02-02 11:58:28.106758447
rev_001468,order_001513,3,2017-12-25 02:46:05.157038139,2017-12-27 05:28:37.000000000
rev_001469,order_001514,5,2018-02-18 11:44:10.000000000,2018-02-20 19:51:36.707679357
rev_001470,order_001515,1,2016-12-08 05:59:20.964058425,2016-12-08 16:41:58.614723945
rev_001471,order_001516,4,2017-04-20 18:33:41.700435124,2017-04-22 16:23:19.368163689
rev_001472,order_001517,5,2016-11-20 12:23:37.127399828,2016-11-21 03:18:40.867669178
rev_001473,order_001518,4,2018-05-12 18:56:59.812260729,2018-05-15 02:49:55.267224099
rev_001474,order_001519,5,2016-09-04 10:18:26.089369524,2016-09-04 17:50:55.374335357
rev_001475,order_001520,5,2016-03-31 12:04:13.948065926,2016-04-01 15:11:07.764688694
rev_001476,order_001521,5,2018-07-08 15:16:12.000000000,2018-07-09 06:05:40.000000000
rev_001477,order_001522,4,2016-12-08 18:39:47.453875740,2016-12-10 11:04:25.366432213
rev_001478,order_001523,4,2017-07-18 07:28:51.000000000,2017-07-18 20:21:31.044187085
rev_001479,order_001524,4,2018-01-02 13:14:11.296984230,2018-01-04 02:04:20.000000000
rev_001480,order_001525,4,2018-04-01 06:22:54.000000000,2018-04-02 00:48:30.382116230
rev_001481,order_001526,5,2018-07-05 23:46:33.000000000,2018-07-06 10:19:31.000000000
rev_001482,order_001527,4,2016-07-28 02:57:21.760919557,2016-07-29 07:40:05.000000000
rev_001483,order_001528,5,2017-10-17 14:23:28.448282523,2017-10-19 23:44:15.000000000
rev_001484,order_001529,5,2018-06-23 14:47:22.042590746,2018-06-23 20:52:20.268060663
rev_001485,order_001530,5,2018-03-25 08:56:00.000000000,2018-03-30 01:25:17.541310312
rev_001486,order_001531,4,2017-05-06 22:10:08.316465740,2017-05-08 07:44:22.233867439
rev_001487,order_001532,3,2017-12-20 08:45:32.380662991,2017-12-21 02:52:56.000000000
rev_001488,order_001533,3,2018-02-06 07:15:27.000000000,2018-02-06 11:51:01.861616665
rev_001489,order_001534,4,2017-12-03 22:10:53.121661148,2017-12-04 15:03:29.969982084
rev_001490,order_001535,3,2017-05-02 16:29:28.574175112,2017-05-03 20:46:40.000000000
rev_001491,order_001536,5,2016-06-02 06:53:54.355603238,2016-06-05 03:00:55.897120601
rev_001492,order_001537,5,2017-03-18 00:35:01.501347617,2017-03-20 08:13:11.195240625
rev_001493,order_001538,2,2017-04-23 10:43:36.211928320,2017-04-24 20:10:14.010811863
rev_001494,order_001539,5,2017-11-11 08:01:58.000000000,2017-11-14 03:29:03.657509605
rev_001495,order_001540,5,2018-03-04 11:04:22.639769767,2018-03-06 07:15:04.414048178
rev_001496,order_001541,1,2016-09-17 09:50:40.077272718,2016-09-19 02:48:55.549130363
rev_001497,order_001542,5,2018-05-10 06:56:45.738233593,2018-05-11 10:34:17.565976054
rev_001498,order_001543,3,2017-11-22 02:18:09.060108366,2017-11-24 06:43:57.506876179
rev_001499,order_001544,2,2016-10-14 16:59:30.971149556,2016-10-15 05:12:44.000000000
rev_001500,order_001545,3,2016-03-12 22:16:31.951152254,2016-03-13 19:48:05.682547588
rev_001501,order_001546,4,2016-03-21 13:43:39.276021110,2016-03-26 00:06:12.840365719
rev_001502,order_001547,3,2017-06-14 09:43:07.000000000,2017-06-14 23:21:40.000000000
rev_001503,order_001548,5,2018-03-22 17:35:55.100121796,2018-03-23 00:49:52.744994524
rev_001504,order_001549,5,2017-05-31 11:55:16.061815817,2017-06-02 16:39:03.759756696
rev_001505,order_001550,3,2017-05-23 21:50:49.524394495,2017-05-27 01:49:24.664303892
rev_001506,order_001551,5,2017-07-21 09:10:28.069884212,2017-07-23 00:11:36.865643760
rev_001507,order_001552,4,2016-12-09 00:33:31.256438449,2016-12-13 10:54:26.000000000
rev_001508,order_001553,1,2017-11-28 18:28:00.000000000,2017-12-01 06:31:39.027781235
rev_001509,order_001554,5,2017-08-07 14:39:32.622556080,2017-08-09 13:38:37.269437788
rev_001510,order_001555,4,2017-09-05 18:32:36.000000000,2017-09-06 00:43:19.000000000
rev_001511,order_001556,4,2018-02-25 07:58:06.783690391,2018-02-25 20:52:25.419395175
rev_001512,order_001557,5,2017-09-21 01:23:42.717962929,2017-09-22 08:12:45.823273729
rev_001513,order_001558,5,2018-09-18 09:45:48.140497317,2018-09-20 23:48:55.000000000
rev_001514,order_001559,5,2017-04-17 18:53:10.000000000,2017-04-19 09:30:40.000000000
rev_001515,order_001560,1,2018-03-14 04:23:54.991417729,2018-03-15 00:11:34.598264670
rev_001516,order_001561,5,2017-07-23 02:39:40.000000000,2017-07-23 09:41:15.000000000
rev_001517,order_001562,3,2017-11-24 07:44:32.332599500,2017-11-25 05:40:23.920841499
rev_001518,order_001563,5,2018-03-22 10:42:01.952489024,2018-03-22 20:19:07.000000000
rev_001519,order_001564,3,2017-12-26 08:40:24.000000000,2017-12-28 22:51:49.265753613
rev_001520,order_001565,5,2017-03-11 20:16:14.257321065,2017-03-13 19:52:54.858817906
rev_001521,order_001566,3,2017-12-13 05:07:15.163030216,2017-12-15 02:12:56.738711095
rev_001522,order_001567,5,2017-07-16 12:57:24.540159074,2017-07-16 18:11:33.425538723
rev_001523,order_001568,1,2017-10-07 00:32:59.000000000,2017-10-07 22:15:13.642673814
rev_001524,order_001569,1,2017-04-29 07:44:22.000000000,2017-04-30 19:27:15.749030833
rev_001525,order_001570,2,2017-05-13 09:48:52.937554657,2017-05-15 05:05:07.921766673
rev_001526,order_001571,5,2018-08-11 12:34:42.430788474,2018-08-13 07:55:30.266278527
rev_001527,order_001572,5,2018-08-10 11:51:12.253943710,2018-08-11 18:35:36.724104202
rev_001528,order_001573,4,2016-03-11 13:27:12.000000000,2016-03-14 01:45:25.636118397
rev_001529,order_001574,4,2017-10-06 05:41:58.000000000,2017-10-07 03:48:57.217983750
rev_001530,order_001575,5,2017-09-02 19:27:19.000000000,2017-09-05 23:32:55.000000000
rev_001531,order_001576,1,2017-12-31 04:11:32.000000000,2018-01-03 05:53:56.000000000
rev_001532,order_001577,1,2018-09-11 06:26:52.000000000,2018-09-13 22:11:35.000000000
rev_001533,order_001578,5,2016-07-06 23:59:08.000000000,2016-07-07 12:53:40.160865578
rev_001534,order_001579,4,2017-03-12 21:28:58.478160107,2017-03-14 14:46:03.950740367
rev_001535,order_001580,3,2018-02-13 19:00:17.801360542,2018-02-15 15:32:57.000000000
rev_001536,order_001581,5,2018-05-07 23:59:26.592519671,2018-05-08 21:46:36.337903223
rev_001537,order_001582,5,2016-01-23 09:52:07.000000000,2016-01-23 18:34:44.151154206
rev_001538,order_001583,4,2016-02-14 21:01:52.556049232,2016-02-15 09:50:50.000000000
rev_001539,order_001584,5,2016-06-28 22:47:25.233579215,2016-06-29 20:29:38.819529920
rev_001540,order_001585,3,2016-12-08 11:37:12.000000000,2016-12-09 08:37:44.000000000
rev_001541,order_001586,1,2016-09-03 14:42:01.356975316,2016-09-03 22:16:58.262317463
rev_001542,order_001587,5,2017-03-24 15:45:00.599291013,2017-03-28 10:23:54.522982594
rev_001543,order_001588,5,2017-07-24 18:08:21.005174809,2017-07-25 18:42:48.809085647
rev_001544,order_001589,4,2016-06-07 10:45:12.504174288,2016-06-08 16:43:08.581073950
rev_001545,order_001590,5,2016-11-07 12:06:02.625883818,2016-11-08 19:13:17.370313336
rev_001546,order_001591,5,2018-06-11 00:20:32.000000000,2018-06-11 18:05:16.899296431
rev_001547,order_001592,5,2016-11-25 05:37:14.000000000,2016-11-26 06:57:16.931496464
rev_001548,order_001593,3,2017-12-18 21:54:39.505200984,2017-12-21 00:11:20.268542901
rev_001549,order_001594,5,2017-11-27 08:23:35.000000000,2017-11-27 22:37:16.018846520
rev_001550,order_001595,5,2017-08-21 15:15:38.172167263,2017-08-22 13:20:53.666707255
rev_001551,order_001596,2,2016-08-20 11:43:29.870797596,2016-08-21 18:08:27.937119569
rev_001552,order_001597,1,2017-10-15 08:57:24.783428353,2017-10-17 01:22:13.000000000
rev_001553,order_001598,5,2017-06-14 22:23:35.369457453,2017-06-15 18:48:02.635086952
rev_001554,order_001599,4,2018-08-01 18:48:22.638621534,2018-08-04 19:28:44.148672128
rev_001555,order_001600,5,2016-12-27 14:56:28.000000000,2016-12-29 21:27:10.000000000
rev_001556,order_001601,4,2018-02-10 11:40:44.000000000,2018-02-11 23:30:54.000000000
rev_001557,order_001602,1,2017-09-26 17:48:55.303331244,2017-09-30 00:59:04.613949328
rev_001558,order_001603,1,2018-01-07 05:36:20.000000000,2018-01-07 12:49:38.066819570
rev_001559,order_001604,5,2016-11-25 19:32:54.126373053,2016-11-30 07:06:52.868034031
rev_001560,order_001605,4,2018-06-06 05:42:40.017303579,2018-06-07 07:18:37.994615680
rev_001561,order_001606,5,2017-09-18 02:04:28.070113206,2017-09-19 22:55:11.671661823
rev_001562,order_001607,2,2016-08-09 07:25:08.654810829,2016-08-14 23:08:20.636355097
rev_001563,order_001608,1,2017-07-19 11:37:53.994963130,2017-07-22 01:25:27.895356702
rev_001564,order_001609,1,2016-10-03 10:33:36.156387879,2016-10-05 22:17:24.756112190
rev_001565,order_001610,5,2017-08-05 13:33:17.944337032,2017-08-05 21:03:43.352377529
rev_001566,order_001611,4,2016-07-28 17:36:28.834259073,2016-07-30 12:08:46.000000000
rev_001567,order_001612,4,2016-04-19 12:00:33.386613713,2016-04-23 02:11:08.791797687
rev_001568,order_001613,1,2018-01-28 10:00:50.815940964,2018-01-28 17:29:11.625528594
rev_001569,order_001614,1,2016-07-11 16:54:12.173715871,2016-07-13 00:30:59.545812897
rev_001570,order_001615,5,2017-05-19 22:10:23.812335239,2017-05-21 09:30:50.693273013
rev_001571,order_001616,4,2017-11-05 01:21:26.000000000,2017-11-07 17:47:51.244204981
rev_001572,order_001617,5,2018-05-01 14:04:08.000000000,2018-05-04 20:53:36.000000000
rev_001573,order_001618,5,2018-01-10 07:15:42.000000000,2018-01-13 21:26:03.000000000
rev_001574,order_001619,4,2016-10-20 07:13:18.000000000,2016-10-20 18:15:36.000000000
rev_001575,order_001620,4,2018-09-02 13:18:19.000000000,2018-09-03 13:51:12.895302284
rev_001576,order_001621,5,2017-12-21 03:17:09.618139218,2017-12-23 22:57:10.125538576
rev_001577,order_001622,5,2017-09-22 23:24:25.000000000,2017-09-23 05:22:07.000000000
rev_001578,order_001623,4,2018-01-01 02:04:33.225127198,2018-01-01 04:35:02.789367528
rev_001579,order_001624,4,2018-08-15 16:45:00.000000000,2018-08-16 00:32:16.000000000
rev_001580,order_001625,5,2016-09-07 14:58:18.766740124,2016-09-08 21:18:13.000000000
rev_001581,order_001626,5,2016-05-01 17:57:43.518889884,2016-05-03 02:03:27.428641661
rev_001582,order_001627,4,2018-04-11 02:55:06.665040353,2018-04-15 13:59:58.000000000
rev_001583,order_001628,1,2017-02-18 06:32:33.964854078,2017-02-25 01:50:24.389881569
rev_001584,order_001629,5,2016-05-09 10:07:33.055975199,2016-05-10 14:24:07.074300855
rev_001585,order_001630,5,2016-12-25 15:17:58.213358318,2016-12-26 10:25:03.000000000
rev_001586,order_001631,5,2017-12-03 23:45:02.366423272,2017-12-05 08:20:21.000000000
rev_001587,order_001632,3,2016-06-15 21:01:16.000000000,2016-06-18 06:09:41.000000000
rev_001588,order_001633,1,2016-10-10 10:34:59.000000000,2016-10-10 23:19:02.490938385
rev_001589,order_001634,3,2017-09-12 22:25:51.000000000,2017-09-14 16:28:03.943238525
rev_001590,order_001635,3,2017-11-01 06:03:31.000000000,2017-11-03 06:16:29.411294553
rev_001591,order_001636,5,2018-05-07 08:37:56.000000000,2018-05-08 23:05:11.056657798
rev_001592,order_001637,5,2016-10-25 00:30:19.000000000,2016-10-26 14:54:42.454590596
rev_001593,order_001638,3,2018-03-17 20:37:11.994692773,2018-03-19 05:52:26.000000000
rev_001594,order_001639,1,2017-11-09 01:56:21.920449565,2017-11-15 16:11:39.491120419
rev_001595,order_001640,2,2018-03-26 02:11:10.223379488,2018-03-27 16:22:33.055015961
rev_001596,order_001641,4,2017-03-09 19:47:20.000000000,2017-03-11 05:17:56.575992321
rev_001597,order_001642,5,2017-03-05 19:27:50.607615684,2017-03-07 04:21:44.704191375
rev_001598,order_001643,3,2018-09-04 12:27:12.849701816,2018-09-05 19:59:25.465317430
rev_001599,order_001644,5,2018-06-18 03:33:23.000000000,2018-06-18 12:41:35.000000000
rev_001600,order_001645,5,2017-11-14 21:53:47.215363962,2017-11-15 11:19:05.792646036
rev_001601,order_001646,5,2016-03-27 04:36:46.795741267,2016-03-27 22:16:21.355627913
rev_001602,order_001647,3,2016-05-03 09:44:05.873523525,2016-05-04 04:26:34.448764275
rev_001603,order_001648,4,2018-08-13 09:44:50.000000000,2018-08-15 20:52:33.000000000
rev_001604,order_001649,3,2017-01-15 09:02:06.000000000,2017-01-17 08:07:33.943810164
rev_001605,order_001650,3,2017-11-10 10:07:00.613219339,2017-11-12 21:56:47.096606661
rev_001606,order_001651,4,2016-07-03 13:26:16.000000000,2016-07-06 09:12:02.000000000
rev_001607,order_001652,5,2017-01-20 09:09:22.865265999,2017-01-21 14:07:08.000000000
rev_001608,order_001653,5,2018-06-14 04:00:31.000000000,2018-06-17 14:08:54.798422526
rev_001609,order_001654,5,2016-08-09 07:07:11.389309162,2016-08-12 01:15:58.490368024
rev_001610,order_001655,5,2016-08-12 15:14:04.790013351,2016-08-13 04:22:14.373975952
rev_001611,order_001656,4,2018-05-10 14:09:53.645128558,2018-05-12 12:29:14.000000000
rev_001612,order_001657,5,2016-04-26 16:41:11.000000000,2016-04-28 02:21:04.000000000
rev_001613,order_001658,3,2018-08-18 03:54:00.522930684,2018-08-18 22:15:50.000000000
rev_001614,order_001659,5,2017-12-31 16:27:29.074883023,2018-01-02 22:30:01.000000000
rev_001615,order_001660,5,2018-04-09 00:40:06.369981180,2018-04-10 02:56:57.356395979
rev_001616,order_001661,5,2016-12-19 07:20:05.000000000,2016-12-21 07:19:10.000000000
rev_001617,order_001663,5,2017-12-09 17:35:11.000000000,2017-12-11 15:10:18.802913663
rev_001618,order_001664,4,2016-12-02 21:07:03.000000000,2016-12-03 15:05:48.615549758
rev_001619,order_001665,4,2017-08-23 13:55:56.000000000,2017-08-25 23:55:23.161643916
rev_001620,order_001666,5,2016-07-02 17:18:41.000000000,2016-07-06 18:21:42.000000000
rev_001621,order_001667,1,2018-05-16 19:17:08.754489545,2018-05-17 22:23:47.185641858
rev_001622,order_001668,4,2018-01-01 03:23:10.000000000,2018-01-03 01:30:28.000000000
rev_001623,order_001669,5,2016-10-24 15:07:23.055743227,2016-10-25 22:52:43.563882142
rev_001624,order_001670,5,2017-05-27 22:09:34.345690554,2017-05-29 06:13:07.647217990
rev_001625,order_001671,4,2018-06-30 04:32:39.102301732,2018-07-02 02:29:15.012642364
rev_001626,order_001672,4,2018-01-27 20:40:13.028617466,2018-01-29 23:06:37.327930759
rev_001627,order_001673,4,2018-02-14 14:10:48.826735168,2018-02-15 08:09:48.109103882
rev_001628,order_001674,5,2017-07-07 16:32:59.760731768,2017-07-08 22:50:02.007022432
rev_001629,order_001675,2,2018-05-18 01:12:12.609929504,2018-05-21 21:44:51.127042362
rev_001630,order_001676,5,2016-05-08 07:38:42.000000000,2016-05-08 18:58:55.399250898
rev_001631,order_001677,5,2016-08-09 12:44:12.095810815,2016-08-13 22:13:00.000000000
rev_001632,order_001678,3,2016-11-21 07:04:37.207640109,2016-11-22 02:54:10.156512166
rev_001633,order_001679,5,2017-01-01 15:17:44.615247416,2017-01-02 14:12:07.896278504
rev_001634,order_001680,5,2016-03-01 11:29:26.448629247,2016-03-02 07:16:12.000000000
rev_001635,order_001681,1,2017-09-02 23:04:59.000000000,2017-09-05 01:45:44.703407392
rev_001636,order_001682,2,2018-01-11 13:02:08.000000000,2018-01-12 06:29:25.016578552
rev_001637,order_001683,1,2018-02-19 07:16:05.456316098,2018-02-19 09:40:05.456316098
